source_code,source_term,target_concept_id,target_concept_name,predicate,target_concept_id_b,target_concept_name_b,predicate_b,cleaned_term,mapped_concept_id,mapped_concept_name,matched_concept_id,matched_concept_name,match_score,match_rank,matched_concept_class_id,matched_domain_id,matched_vocabulary_id,matched_parents,matched_children,matched_synonyms
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4068741,Congenital aneurysm of heart,0.2788841556515881,8,Disorder,Condition,SNOMED,Aneurysm of heart;Congenital anomaly of cardiac chamber,Congenital interventricular septum aneurysm;Foramen ovale valvar aneurysm;Congenital right ventricular aneurysm;Congenital left ventricular aneurysm,Congenital aneurysm of heart (disorder)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4322316,Congenital anomaly of heart valve,0.2789735442802245,9,Disorder,Condition,SNOMED,Congenital heart disease;Heart valve disorder;Congenital heart valve disorder,Congenital anomaly of mitral valve;Congenital anomaly of aortic valve;Congenital absence of chordae tendineae;Congenital anomaly of left-sided atrioventricular valve in double inlet ventricle;Abnormality of left atrioventricular valve in double inlet ventricle;Congenital abnormality of atrioventricular valves in atrioventricular septal defect;Double orifice of common atrioventricular valve;Atypical left ventricular component of common atrioventricular valve;Common atrioventricular valve with unbalanced commitment of valve to ventricle;Congenital pulmonary valve abnormality,Congenital heart valve abnormality;Congenital anomaly of heart valve (disorder);Cardiac valvular malformation
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,43021632,Congenital abnormality of systemic artery,0.2792223952878784,10,Disorder,Condition,SNOMED,Systemic arterial finding;Arterial malformation,Congenital stricture of retinal artery;Congenital anomaly of cerebral artery;Congenital abnormalities of thoracic aortic branches;Multiple renal arteries;Congenital fenestration of basilar artery;Congenital aneurysm of systemic artery;Congenital duplication of anterior communicating artery;Congenital anomaly of umbilical artery;Stenosis of systemic to pulmonary artery collateral artery;Peripheral arteriovenous malformation,Congenital abnormality of systemic artery (disorder)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4079975,Congenital malformation,0.2826646368659703,11,Disorder,Condition,SNOMED,Developmental disorder;Congenital disease;Congenital anomaly;Foetal malformation;Other congenital anomaly NOS,Structural developmental anomalies of neurenteric canal;Congenital malformation of lymphatic system of cervicofacial region;17q24-qter duplication syndrome;Cat eye syndrome;Congenital anomaly of endocrine gland;Congenital anomaly of body wall;Congenital hereditary endothelial dystrophy;15q13.3 microduplication syndrome;16p11.2p12.2 microduplication syndrome;Distal 7q11.23 microduplication syndrome,Congenital abnormality;Fetal malformation;Foetal malformation;Foetal developmental abnormality;Congenital anomaly;Congenital malformation (disorder);CM - Congenital malformation;Fetal developmental abnormality
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4246484,Congenital hypoplasia of heart,0.2853747947450914,12,Disorder,Condition,SNOMED,Congenital heart disease,Hypoplasia of right heart;Congenital hypoplasia of mitral valve;Deficient mural leaflet of left ventricular component of common atrioventricular valve;Hypoplastic left heart syndrome;Congenital hypoplasia of cardiac vein;Congenital hypoplastic left atrioventricular valve papillary muscle;Congenital hypoplasia of cardiac ventricle;Hypoplasia of infundibular septum;Left ventricular hypoplasia;Hypoplasia of left atrioventricular valve annulus in double inlet ventricle,Congenital small heart;Congenital hypoplasia of heart (disorder);Congenital microcardia
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4326746,Congenital anomaly of mitral valve,0.2909594547321666,13,Disorder,Condition,SNOMED,Mitral valve disorder;Congenital anomaly of heart valve;Congenital anomaly of atrioventricular valve,Congenital abnormality of mitral papillary muscle;Mitral valve dysplasia;Congenital absence of mitral valve;Congenital prolapse of mitral valve;Double mitral valve;Multiple mitral papillary muscles with hammock valve;Discontinuity between mitral valve and pulmonary valve;Fused mitral papillary muscles;Congenital abnormality of leaflet of mitral valve;Continuity between mitral valve and pulmonary valve,Congenital mitral valve abnormality;Congenital anomaly of mitral valve (disorder);MV - Congenital mitral valve abnormality;Congenital malformation of mitral valve
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4324058,Correction of congenital deformity of heart,0.2956265665848535,14,Procedure,Procedure,SNOMED,Operation on heart;Correction of congenital anomaly,Closure of coronary sinus atrial septal defect,Correction of congenital deformity of heart (procedure)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4314504,Multiple congenital cardiac defects,0.305412924909643,15,Disorder,Condition,SNOMED,Congenital heart disease;Multiple cardiac defects,Multiple intracardiac shunts,Multiple congenital cardiac defects (disorder)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4099994,Congenital abnormality of cardiac connection,0.3100808722005005,16,Disorder,Condition,SNOMED,Congenital heart disease,Aortic left ventricular tunnel;Congenital septal defect of heart;Aorta to right ventricle tunnel;Right superior caval vein connecting to coronary sinus;Anomalous coronary venous return;Abnormal atrioventricular connection;Continuity between mitral valve and pulmonary valve;Abnormal ventriculoarterial connection;Congenital coronary artery fistula;Abnormal connection of hepatic vein to atrium,Congenital abnormality of cardiac connection (disorder)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,319921,Congenital pulmonary valve abnormality,0.3142157004307475,17,Disorder,Condition,SNOMED,Congenital anomaly of heart valve;Congenital pulmonary valve disorder;Abnormality of pulmonary valve,Pulmonary valve overriding ventricular septum;Congenital abnormality of arterial valves;Ventricular septal defect with anterior malaligned outlet septum with overriding pulmonary valve;Congenital hypoplasia of pulmonary valve;Congenital insufficiency of pulmonary valve;Congenital absence of pulmonary valve;Congenital abnormality of pulmonary valve cusp;Congenital stenosis of pulmonary valve;Ventricular septal defect with posterior malaligned outlet septum with overriding pulmonary valve;Congenital atresia of pulmonary valve,Congenital malformation of pulmonary valve;Congenital anomaly of pulmonary valve;Congenital pulmonary valve abnormality (disorder);PV - Congenital pulmonary valve abnormality
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4187043,Congenital absence of heart structure,0.314579419147507,18,Disorder,Condition,SNOMED,Congenital heart disease,Congenital absence of mitral valve;Congenital absence of chordae tendineae;Congenital absence of coronary artery;Congenital absence of papillary muscle;Left atrial appendage absent;Congenital absence of aortic valve;Acardia;Ventricular septal defect with absent outlet septum and overriding truncal valve;Pseudoacardia;Uhl's disease,Congenital absence of heart structure (disorder)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,36676316,Congenital abnormality of cardiac ventricle,0.3164035297991605,19,Disorder,Condition,SNOMED,Disorder of cardiac ventricle;Congenital anomaly of cardiac chamber,Congenital cardiac diverticulum;Congenital ventricular septal defect;Congenital interventricular septum aneurysm;Anterior deviation of infundibular septum of Fallot type;Congenital anomaly of left ventricle;Ventricular imbalance;Congenital abnormality of ventricles and ventricular septum;Abnormal relationship of right ventricle to left ventricle;Aortic valve overriding ventricular septum;Atresia of pulmonary artery with septal defect,Congenital abnormality of cardiac ventricle (disorder)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,42538522,Congenital cardiovascular disorder,0.3167526174071905,20,Disorder,Condition,SNOMED,Disorder of cardiovascular system;Congenital disease,"Congenital conduction defect;Late congenital cardiovascular syphilis;Congenital rhabdomyoma of heart;Eye defects, arachnodactyly, cardiopathy syndrome;Sinoatrial node dysfunction and deafness;Timothy syndrome;Tripartite right ventricle;Autosomal recessive leukoencephalopathy, ischemic stroke, retinitis pigmentosa syndrome;Ankyrin-B syndrome;Long thumb brachydactyly syndrome",Congenital cardiovascular disorder (disorder)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4071869,Congenital cardiac failure,0.3236937459077817,21,Disorder,Condition,SNOMED,Heart failure;Congenital cardiovascular disorder,,Congenital cardiac failure (disorder)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,764796,Complex congenital heart defect,0.3254652957776988,22,Disorder,Condition,SNOMED,Congenital heart disease,,Complex congenital heart defect (disorder)
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,257094,Congenital anomaly of lung,0.3310296624005753,23,Disorder,Condition,SNOMED,Disorder of lung;Congenital anomaly of lower respiratory system;Congenital anomaly of thorax;Pulmonary malformation,Congenital stenosis of right pulmonary artery;Congenital abnormal shape of lung;Trilobed left lung;Congenital absence of lung;Congenital malposition of lung;Bronchopulmonary isomerism;Coarctation of left pulmonary artery;Bilateral bilobed lungs due to isomerism of left lung;SERKAL syndrome;Cystic hamartoma of lung and kidney,Congenital lung malformation;Congenital anomaly of lung (disorder);Congenital malformation of lung
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,444421,Congenital anomaly of liver,0.3326577091086455,24,Disorder,Condition,SNOMED,Disease of liver;Congenital abnormality of liver and/or biliary tract,Microhepatia;Renal hepatic pancreatic dysplasia;Congenital dilatation of lobar intrahepatic bile duct;Congenital microhepatia;Congenital paucity of intrahepatic bile ducts;Ectopic liver;Congenital abnormal shape of liver;Congenital abnormality of hepatic vein;Congenital hepatomegaly;Intrahepatic biliary atresia,Congenital malformation of liver;Congenital anomaly of liver (disorder);Congenital liver disease
42496228,Other specified congenital malformations of heart,312723,Congenital heart disease,exactMatch,,,,congenital malformations of heart,-1,,4244950,Congenital anomaly of pericardium,0.3332867033653878,25,Disorder,Condition,SNOMED,Congenital anomaly of cardiovascular structure of trunk;Congenital anomaly of thorax;Pericardial anomaly,Pericardial diverticulum;Partial agenesis of pericardium;Pericardial and diaphragmatic defect syndrome,Congenital anomaly of pericardium (disorder)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4102120,Swelling of skin,4.051665253523851e-06,1,Clinical Finding,Condition,SNOMED,Skin finding;Swelling of body region;Soft tissue swelling;Skin swelling,Subungual swelling;Swelling of footpad;Swelling of periwound skin;Vaccination site swelling;Swelling of elbow pad;Localized superficial swelling of skin,Swelling of skin (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4275722,Swelling,0.1514672737779163,2,Clinical Finding,Condition,SNOMED,Clinical finding;Local swelling;Swelling;Swelling NOS;Tissue puffing,Glossal swelling;Post procedural swelling;Swelling of body structure;Superficial swelling;Swelling on flushing of implanted venous access device;Premenstrual swelling;Neoplasm swelling;Scleral oedema,Bulge;Tumefaction;Tumescence;Part of body puffy;Swelling (finding);Part of body swollen;Observation of swelling
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4183953,Mass of skin,0.1937207461137079,3,Clinical Finding,Condition,SNOMED,Skin finding;Mass of body region;Skin mass;Mass of soft tissue,Mass of skin of right lower limb;Lymphangioma of skin;Ulcero - mutilating hemangiomatosis;Verruca vulgaris;Tumor invasion limited to dermis;Mass of skin of abdomen;Epidermodysplasia verruciformis;Skin nodule;Mass of skin of left upper limb;Abscess of prepatellar skin,Lump of skin;Mass of skin (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4206592,Mass of upper limb,0.2130751362781615,4,Clinical Finding,Condition,SNOMED,Finding of upper limb;Lump on extremities;Upper extremity mass,Mass of muscle of upper limb;Mass of subcutaneous tissue of upper limb;Nodule of skin of upper limb;Neoplasm of upper limb;Front foot mass;Mass of forearm;Mass of wrist;Exostosis of humerus;Bone cyst of humerus;Erb Duchenne palsy with neuroma due to birth trauma,Mass of upper limb (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,42709746,Swelling of upper limb,0.2130751362781615,5,Clinical Finding,Condition,SNOMED,Swelling of limb;Finding of upper limb,Swelling of right upper limb;Swelling of upper arm;Bony swelling of wrist;Shoulder joint swelling;Swelling of hand;Bony swelling of shoulder;Swelling of wrist joint;Swelling of left upper limb;Localized swelling of forearm;Elbow joint swelling,Swelling of upper limb (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4086688,Multiple lumps,0.2132248401538776,6,Clinical Finding,Condition,SNOMED,Number of lumps - finding,,Lumpiness;Multiple lumps (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4113999,Mass of body region,0.2132248401538776,7,Clinical Finding,Condition,SNOMED,Mass of body structure,"Ganglion of joint;Cutaneous mast cell tumor Patnaik grade III, high grade;Primary malignant optic glioma of left eye;Granuloma annulare;Lump on extremities;Juxta-articular yaws nodules;Pilonidal cyst;Neoplasm of glomus jugulare;Cutaneous leiomyosarcoma;Follicular cysts of skin and subcutaneous tissue",Mass of body region (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4042503,Disorder of upper limb,0.21480431118115,8,Disorder,Condition,SNOMED,Disorder of limb;Finding of upper limb,Juvenile osteochondrosis of upper extremity;Monoparesis - arm;Osselets;Partial paralysis of forelimb;Abscess of upper limb;Lymphedema of upper limb;Complication of reattached upper extremity;Carpal varus deformity;Disorder of right upper extremity;Disorder of wrist,Disorder of upper limb (disorder);Disorder of upper extremity
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,137380,Localized superficial swelling of skin,0.2159089732301061,9,Clinical Finding,Condition,SNOMED,Swelling of skin,,Localized superficial swelling of skin (finding);Localised superficial swelling of skin
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4200520,Neck swelling,0.2245059659467989,10,Clinical Finding,Condition,SNOMED,Swelling of body region;Finding of neck region;Neck swelling,Subglottic swelling;Swelling of submandibular area;Supraglottic swelling;Head and neck swelling;Swelling of bilateral lobes of thyroid gland;Cervical spine - swollen;Vocal cords swelling,Neck swelling (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4184252,Finding of neck region,0.2259338820112139,11,Clinical Finding,Condition,SNOMED,Clinical finding,Jugular venous engorgement;Submandibular edema;Problem of neck;Spasm of cervical paraspinous muscle;Finding of measures of neck;Venous hum;Mass of neck;Condition of jugular veins;Finding of jugular venous pulse;Neck erythema,Observation of neck region;Finding of neck region (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,36712689,Localized swelling of head,0.2279713465842323,12,Clinical Finding,Condition,SNOMED,Swelling of head,Localized orbital swelling;Cheilitis glandularis,Localised swelling of head;Localized swelling of head (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,40486678,Swelling of trunk,0.2330374687254868,13,Clinical Finding,Condition,SNOMED,Swelling of body region;Finding of trunk structure,Swelling of buttock;Pelvic swelling;Umbilical swelling;Swollen abdomen;Localized swelling of abdominal wall;Lumbar spine - swollen;Hip joint swollen;Swelling of urogenital structure;Chest swelling;Thoracic spine - swollen,Swelling of trunk (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,42709742,Swelling of lower limb,0.2351681049858484,14,Clinical Finding,Condition,SNOMED,Swelling of limb;Finding of lower limb,Swelling of right lower limb;Swelling of buttock;Swollen knee region;Foot swelling;Leg swelling symptom;Swelling of lower leg;Swollen ankle region;Hip joint swollen;Swelling of left lower limb,Swelling of lower limb (finding);Swollen leg
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,193460,Disorder of lower limb,0.237426519827987,15,Disorder,Condition,SNOMED,Disorder of limb;Finding of lower limb,Leg length inequality;Foreign body in lower limb;Fistula of buttock;Spastic paraparesis and deafness;Disorder of soft tissue of lower limb;Dancing doberman disease;Inflammation of muscle of ankle joint;Monoplegic cerebral palsy affecting lower limb;Subchondral cyst of stifle joint;Dislocation of joint of lower limb,Disorder of lower limb (disorder);Disorder of lower extremity
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,42596454,Swelling of subcutaneous tissue,0.2429958156407461,16,Clinical Finding,Condition,SNOMED Veterinary,Swelling of body region;Soft tissue swelling;Subcutaneous tissue finding,,
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,36685988,Localized swelling of left upper limb,0.2490987660312253,17,Clinical Finding,Condition,SNOMED,Swelling of left upper limb,Bilateral localized swelling of upper limbs;Localized swelling of left hand;Localized swelling of left forearm,Localized swelling of left upper limb (finding);Localised swelling of left upper limb
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,36685986,Localized swelling of right upper limb,0.2492148947547027,18,Clinical Finding,Condition,SNOMED,Swelling of right upper limb,Localized swelling of right hand;Bilateral localized swelling of upper limbs;Localized swelling of right forearm,Localized swelling of right upper limb (finding);Localised swelling of right upper limb
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,36685978,Localized swelling of right lower limb,0.2615108308031149,19,Clinical Finding,Condition,SNOMED,Swelling of right lower limb,Localized swelling of right lower leg;Localized swelling of right foot;Bilateral localized swelling of lower limbs,Localized swelling of right lower limb (finding);Localised swelling of right lower limb
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,36685980,Localized swelling of left lower limb,0.2634742838410789,20,Clinical Finding,Condition,SNOMED,Swelling of left lower limb,Localized swelling of left foot;Localized swelling of left lower leg;Bilateral localized swelling of lower limbs,Localised swelling of left lower limb;Localized swelling of left lower limb (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,37166015,Swelling of subcutaneous tissue of multiple sites,0.2712501077202721,21,Clinical Finding,Condition,SNOMED,Swelling of body region;Soft tissue swelling;Subcutaneous tissue finding,,Swelling of subcutaneous tissue of multiple sites (finding)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,36716247,Localized swelling,0.2727010173546933,22,Morph Abnormality,Observation,SNOMED,Swelling,,Localized swelling (morphologic abnormality);Localised swelling
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,36716983,Lipoma of skin and subcutaneous tissue,0.2875985644330512,23,Disorder,Condition,SNOMED,Disorder of skin and/or subcutaneous tissue;Lipoma;Benign neoplasm of soft tissue;Mass of body region;Neoplasm of integumentary system,Subcutaneous lipoma;Lipoma of skin and subcutaneous tissue of scalp;Lipoma of skin and subcutaneous tissue of limb;Lipoma of skin;Lipoma of skin and subcutaneous tissue (excluding face);Lipoma of skin and subcutaneous tissue of trunk;Lipoma of skin and subcutaneous tissue of face;Lipoma of skin and subcutaneous tissue of neck,Lipoma of skin and subcutaneous tissue (disorder)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4031128,Lipoma of skin and subcutaneous tissue of limb,0.3128053198552138,24,Disorder,Condition,SNOMED,Disorder of soft tissue of limb;Lipoma of limb;Lipoma of skin and subcutaneous tissue,,Lipoma of skin and subcutaneous tissue of limb (disorder)
42496887,"Localized swelling, mass and lump of skin and subcutaneous tissue",4102120,Swelling of skin,broadMatch,,,,"Localized swelling, mass and lump of skin and subcutaneous tissue",-1,,4244046,Lipoma of skin and subcutaneous tissue of neck,0.3175317946923049,25,Disorder,Condition,SNOMED,Benign neoplasm of soft tissues of neck;Disorder of skin AND/OR subcutaneous tissue of neck;Lipoma of head and/or neck;Lipoma of skin and subcutaneous tissue,,Lipoma of skin and subcutaneous tissue of neck (disorder);Lipoma of neck
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,134746,Finger clubbing,1.0671123266137172e-06,1,Disorder,Condition,SNOMED,Disorder of finger;Clubbing of nail;Disorder of skin of upper limb;Clubbing;Clubbing of fingers;Clubbing of nails;Finger clubbing,Congenital club finger,FC - Finger clubbing;Finger clubbing (disorder);Clubbed fingers;Drumstick fingers
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4184024,Clubbing of nail,0.0989230129351899,2,Disorder,Condition,SNOMED,Disorder of nail;Skin lesion,Finger clubbing;Congenital clubnail;Pachydermoperiostosis syndrome;Clubbing of nails associated with systemic disorder;Clubbing of toes,Clubbing of nail (disorder);Increased curvature of nails;Hippocratic nails;Club nail;Hippocratic nail
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,74731,Hypertrophic osteoarthropathy,0.1246173311506777,3,Disorder,Condition,SNOMED,Disorder of bone;Hypertrophic osteoarthropathy,Paraneoplastic hypertrophic osteoarthropathy;Pachydermoperiostosis syndrome;Thyroid acropachy,Pachydermoperiostitis acquired;HOA - Hypertrophic osteoarthropathy;Hypertrophic pulmonary osteoarthropathy;Hypertrophic osteoarthropathy (disorder);HPOA - Hypertrophic pulmonary osteoarthropathy;Marie Bamberger disease
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4200406,Clubbing of toes,0.1886718653988764,4,Disorder,Condition,SNOMED,Lesion of toe;Clubbing of nail;Lesion of skin of foot,,Clubbing of toes (disorder)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,45768710,Finger clubbing absent,0.2382869016866868,5,Context-dependent,Observation,SNOMED,No lesion of skin,,No finger clubbing;Finger clubbing absent (situation)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4042914,Talipomanus,0.2961400946228981,6,Disorder,Condition,SNOMED,Congenital anomaly of musculoskeletal system;Congenital anomaly of hand,Manus vara;Manus valga,Talipomanus (disorder);Congenital clubhand
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,37110382,Congenital club finger,0.3150276266290344,7,Disorder,Condition,SNOMED,Finger clubbing;Congenital anomaly of finger;Congenital clubnail,,Congenital club finger (disorder)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4279382,Clubbing,0.3196371962580623,8,Morph Abnormality,Observation,SNOMED,Fibrosis AND/OR repair abnormality;Proliferation,,Clubbing (morphologic abnormality)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4300905,Clubbing of nails associated with systemic disorder,0.3315227212228429,9,Disorder,Condition,SNOMED,Clubbing of nail,,Clubbing of nails associated with systemic disorder (disorder);Acquired clubbing of nails;Acquired Hippocratic nails
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4033192,Hereditary clubbing,0.3318085834797439,10,Disorder,Condition,SNOMED,Genodermatosis;Autosomal hereditary disorder;Hereditary disorder of the integument;Developmental hereditary disorder;Congenital clubnail;Genetic disorder of nail,,Acropachy;Hippocratic fingers;Hereditary acropachy;Hereditary clubbing (disorder)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4073754,Pachydermoperiostosis of nail,0.343619132182632,11,Disorder,Condition,SNOMED,Congenital anomaly of nail;Genodermatosis,,Pachydermoperiostosis of nail (disorder);Clubbed nail pachydermoperiostosis
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4273256,Congenital clubnail,0.3588857442702667,12,Disorder,Condition,SNOMED,Congenital anomaly of nail;Clubbing of nail,Hereditary clubbing;Congenital club finger,Congenital clubbed nail;Congenital clubbing;Congenital clubnail (disorder)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4077895,Pain in finger,0.3811889501481316,13,Clinical Finding,Condition,SNOMED,Finding of finger;Hand pain;Pain in fingers,Finger joint painful on movement;Pain in finger of left hand;Distal interphalangeal joint of finger pain;Pain in finger of right hand;Pain of proximal interphalangeal joint of finger,Pain in finger (finding);Finger pain
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,78524,Acquired deformity of finger,0.3978230838982153,14,Disorder,Condition,SNOMED,Disorder of finger;Acquired deformity of hand;Finger deformity,Acquired deformity of nail of finger;Acquired trigger finger;Acquired deformity of finger joint;Acquired deformity of right finger;Acquired deformity of left finger,Acquired deformity of finger (disorder)
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4145112,Syndactyly of fingers,0.4071365934221947,15,Disorder,Condition,SNOMED,Congenital anomaly of finger;Syndactyly,Syndactyly of fingers with fusion of bones;Duplication of eyebrow and syndactyly syndrome;Syndactyly of fingers of right hand;Syndactyly type 3;Syndactyly of fingers type 8;Simple syndactyly of fingers;Acrosyndactyly of the fingers;Syndactyly of fingers of left hand,Congenital webbed fingers;Syndactyly of fingers (disorder);Syndactyly of the fingers;Webbing of fingers
42497062,Clubbing of fingers,134746,Finger clubbing,exactMatch,,,,Clubbing of fingers,-1,,4027258,Disorder of finger,0.4108391626956591,16,Disorder,Condition,SNOMED,Disorder of hand;Disorder of digit;Finding of finger,Dactylitis of finger;Flexor tenosynovitis of finger;Polydactyly of fingers of left hand;Dislocation of joint of finger;Onychia of finger;Hemarthrosis of distal interphalangeal joint of finger;Transient arthropathy of proximal interphalangeal joint of finger;Arthritis of finger of left hand;Overriding fingers;Abnormal curvature of phalanx of index finger,Disorder of finger (disorder)
